"collected_date","reported_date","school_board","school_id","school","municipality","confirmed_student_cases","confirmed_staff_cases","confirmed_unspecified_cases","total_confirmed_cases","id"
"2021-04-14","2021-04-15","Peel District School Board","372978","Mountain Ash Public School","Brampton",3,1,0,4,678
"2021-04-14","2021-04-15","Peel District School Board","382647","Nahani Way Public School","Mississauga",2,0,0,2,679
"2021-04-14","2021-04-15","Peel District School Board","484580","Ridgeview Public School","Brampton",1,0,0,1,680
"2021-04-14","2021-04-15","Peel District School Board","484849","Ridgewood Public School","Mississauga",1,0,0,1,681
"2021-04-14","2021-04-15","Peel District School Board","561022","Roberta Bondar Public School","Brampton",1,0,0,1,682
"2021-04-14","2021-04-15","Peel District School Board","493318","Ross Drive Public School","Brampton",1,0,0,1,683
"2021-04-14","2021-04-15","Peel District School Board","494275","Royal Orchard Middle School","Brampton",4,0,0,4,684
"2021-04-14","2021-04-15","Peel District School Board","519588","Settler's Green Public School","Mississauga",1,0,0,1,685
"2021-04-14","2021-04-15","Peel District School Board","519871","Sherwood Mills Public School","Mississauga",1,0,0,1,686
"2021-04-14","2021-04-15","Peel District School Board","514241","Silver Creek Public School","Mississauga",2,0,0,2,687
"2021-04-14","2021-04-15","Peel District School Board","514357","Silverthorn Public School","Mississauga",2,0,0,2,688
"2021-04-14","2021-04-15","Peel District School Board","527971","Springdale Public School","Brampton",4,0,0,4,689
"2021-04-14","2021-04-15","Peel District School Board","024650","Stanley Mills Public School","Brampton",2,0,0,2,690
"2021-04-14","2021-04-15","Peel District School Board","962646","Stephen Lewis Secondary School","Mississauga",4,4,0,8,691
"2021-04-14","2021-04-15","Peel District School Board","551422","The Valleys Senior Public School","Mississauga",1,0,0,1,692
"2021-04-14","2021-04-15","Peel District School Board","552259","Thomas Street Middle School","Mississauga",1,0,0,1,693
"2021-04-14","2021-04-15","Peel District School Board","552887","Thornwood Public School","Mississauga",0,1,0,1,694
"2021-04-14","2021-04-15","Peel District School Board","557234","Tomken Road Middle School","Mississauga",1,0,0,1,695
"2021-04-14","2021-04-15","Peel District School Board","067723","Tribune Drive Public School","Brampton",2,0,0,2,696
"2021-04-14","2021-04-15","Peel District School Board","951404","West Credit Secondary School","Mississauga",1,0,0,1,697
"2021-04-14","2021-04-15","Peel District School Board","505790","William G. Davis Senior Public School","Brampton",3,0,0,3,698
"2021-04-14","2021-04-15","Peel District School Board","614238","William Parkway Public School","Brampton",1,0,0,1,699
"2021-04-14","2021-04-15","Peterborough Victoria Northum Clarington Catholic District School Board","771783","St. Anne Catholic Elementary School","Peterborough",1,0,0,1,700
"2021-04-14","2021-04-15","Peterborough Victoria Northum Clarington Catholic District School Board","781304","St. Catherine Catholic Elementary School","Peterborough",1,0,0,1,701
"2021-04-14","2021-04-15","Peterborough Victoria Northum Clarington Catholic District School Board","788147","St. Elizabeth Catholic Elementary School","Clarington",1,0,0,1,702
"2021-04-14","2021-04-15","Peterborough Victoria Northum Clarington Catholic District School Board","830410","St. Mary Catholic Secondary School","Cobourg",9,1,0,10,703
"2021-04-14","2021-04-15","Peterborough Victoria Northum Clarington Catholic District School Board","845361","St. Peter Catholic Secondary School","Peterborough",2,0,0,2,704
"2021-04-14","2021-04-15","Renfrew County Catholic District School Board","695211","Cathedral Catholic School","Pembroke",1,0,0,1,705
"2021-04-14","2021-04-15","Renfrew County Catholic District School Board","745910","Our Lady of Lourdes Separate School","Pembroke",1,0,0,1,706
"2021-04-14","2021-04-15","Renfrew County Catholic District School Board","806234","St Joseph's Separate School","Arnprior",1,0,0,1,707
"2021-04-14","2021-04-15","Simcoe County District School Board","277495","Alcona Glen Elementary School","Innisfil",3,0,0,3,708
"2021-04-14","2021-04-15","Simcoe County District School Board","314617","Assikinack Public School","Barrie",1,0,0,1,709
"2021-04-14","2021-04-15","Simcoe County District School Board","894060","Bear Creek Secondary School","Barrie",1,0,0,1,710
"2021-04-14","2021-04-15","Simcoe County District School Board","028130","Boyne River Public School","New Tecumseth",1,0,0,1,711
"2021-04-14","2021-04-15","Simcoe County District School Board","895792","Bradford District High School","Bradford West Gwillimbury",1,0,0,1,712
"2021-04-14","2021-04-15","Simcoe County District School Board","456756","Chris Hadfield Public School","Bradford West Gwillimbury",1,0,0,1,713
"2021-04-14","2021-04-15","Simcoe County District School Board","383708","Connaught Public School","Collingwood",1,0,0,1,714
"2021-04-14","2021-04-15","Simcoe County District School Board","908274","Elmvale District High School","Springwater",1,0,0,1,715
"2021-04-14","2021-04-15","Simcoe County District School Board","181323","Emma King Elementary School","Barrie",1,0,0,1,716
"2021-04-14","2021-04-15","Simcoe County District School Board","384550","Fieldcrest Elementary School","Bradford West Gwillimbury",2,1,0,3,717
"2021-04-14","2021-04-15","Simcoe County District School Board","073065","Fred C. Cook Public School","Bradford West Gwillimbury",1,0,0,1,718
"2021-04-14","2021-04-15","Simcoe County District School Board","928151","Georgian Bay District Secondary School","Midland",4,1,0,5,719
"2021-04-14","2021-04-15","Simcoe County District School Board","221740","Goodfellow Public School","Innisfil",1,0,0,1,720
"2021-04-14","2021-04-15","Simcoe County District School Board","485183","Hewitt's Creek Public School","Barrie",2,0,0,2,721
"2021-04-14","2021-04-15","Simcoe County District School Board","595861","Hon Earl Rowe Public School","Bradford West Gwillimbury",1,0,0,1,722
"2021-04-14","2021-04-15","Simcoe County District School Board","918253","Innisdale Secondary School","Barrie",2,0,0,2,723
"2021-04-14","2021-04-15","Simcoe County District School Board","124761","James Keating Public School","Penetanguishene",1,0,0,1,724
"2021-04-14","2021-04-15","Simcoe County District School Board","285684","Johnson Street Public School","Barrie",1,0,0,1,725
"2021-04-14","2021-04-15","Simcoe County District School Board","927724","Nantyr Shores Secondary School","Innisfil",2,0,0,2,726
"2021-04-14","2021-04-15","Simcoe County District School Board","414123","Oakley Park Public School","Barrie",1,0,0,1,727
"2021-04-14","2021-04-15","Simcoe County District School Board","535281","Steele Street Public School","Barrie",1,0,0,1,728
"2021-04-14","2021-04-15","Simcoe County District School Board","551090","Terry Fox Elementary School","Barrie",3,0,0,3,729
"2021-04-14","2021-04-15","Simcoe County District School Board","557897","Tosorontio Central Public School","Adjala-Tosorontio",1,0,0,1,730
"2021-04-14","2021-04-15","Simcoe County District School Board","594970","West Bayfield Elementary School","Barrie",1,0,0,1,731
"2021-04-14","2021-04-15","Simcoe County District School Board","585599","W. H. Day Elementary School","Bradford West Gwillimbury",2,0,0,2,732
"2021-04-14","2021-04-15","Simcoe County District School Board","612405","Willow Landing Elementary School","Barrie",0,1,0,1,733
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","720518","Holy Cross Catholic School","Innisfil",1,0,0,1,734
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","711098","Holy Trinity Catholic High School","Bradford West Gwillimbury",1,0,0,1,735
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","808007","Saint Gabriel the Archangel Catholic School","Barrie",1,0,0,1,736
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","685145","St. Angela Merici Catholic Elementary School","Bradford West Gwillimbury",4,1,0,5,737
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","781487","St. Catherine of Siena Catholic School","Barrie",1,0,0,1,738
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","809179","St Jean de Brebeuf Separate School","Bradford West Gwillimbury",2,0,0,2,739
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","824690","St. Marie of the Incarnation Catholic School","Bradford West Gwillimbury",2,0,0,2,740
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","829374","St Marys - Collingwood Separate School","Collingwood",2,0,0,2,741
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","773050","St Thomas Aquinas Catholic Secondary School","New Tecumseth",1,0,0,1,742
"2021-04-14","2021-04-15","Simcoe Muskoka Catholic District School Board","868914","The Good Shepherd Catholic School","Barrie",1,1,0,2,743
"2021-04-14","2021-04-15","St Clair Catholic District School Board","B67040","Board Site","Chatham-Kent",0,1,0,1,744
"2021-04-14","2021-04-15","St Clair Catholic District School Board","715492","Holy Family Catholic School","Chatham-Kent",3,0,0,3,745
"2021-04-14","2021-04-15","St Clair Catholic District School Board","770671","St Anne Catholic School","Sarnia",2,0,0,2,746
"2021-04-14","2021-04-15","St Clair Catholic District School Board","773757","St Matthew Catholic School","Sarnia",1,0,0,1,747
"2021-04-14","2021-04-15","St Clair Catholic District School Board","836788","St Patrick's Catholic High School","Sarnia",1,0,0,1,748
"2021-04-14","2021-04-15","St Clair Catholic District School Board","856800","St Ursula Catholic School","Chatham-Kent",1,0,0,1,749
"2021-04-14","2021-04-15","St Clair Catholic District School Board","864366","Ursuline College Chatham Catholic Secondary School","Chatham-Kent",3,0,0,3,750
"2021-04-14","2021-04-15","Thames Valley District School Board","890073","A.B. Lucas Secondary School","London",2,0,0,2,751
"2021-04-14","2021-04-15","Thames Valley District School Board","011576","Algonquin Public School","Woodstock",1,0,0,1,752
"2021-04-14","2021-04-15","Thames Valley District School Board","026395","Ashley Oaks Public School","London",4,0,0,4,753
"2021-04-14","2021-04-15","Thames Valley District School Board","055611","Bonaventure Meadows Public School","London",0,1,0,1,754
"2021-04-14","2021-04-15","Thames Valley District School Board","899305","Central Elgin Collegiate Institute","St. Thomas",3,0,0,3,755
"2021-04-14","2021-04-15","Thames Valley District School Board","098876","Central Public School","Woodstock",0,1,0,1,756
"2021-04-14","2021-04-15","Thames Valley District School Board","901644","Clarke Road Secondary School","London",0,1,0,1,757
"2021-04-14","2021-04-15","Thames Valley District School Board","049603","East Carling Public School","London",1,0,0,1,758
"2021-04-14","2021-04-15","Thames Valley District School Board","167738","Ekcoe Central School","Southwest Middlesex",1,0,0,1,759
"2021-04-14","2021-04-15","Thames Valley District School Board","217174","Glen Cairn Public School","London",1,0,0,1,760
"2021-04-14","2021-04-15","Thames Valley District School Board","273724","Louise Arbour French Immersion Public School","London",1,0,0,1,761
"2021-04-14","2021-04-15","Thames Valley District School Board","346780","Masonville Public School","London",1,0,0,1,762
"2021-04-14","2021-04-15","Thames Valley District School Board","351466","McGillivray Central School","North Middlesex",0,1,0,1,763
"2021-04-14","2021-04-15","Thames Valley District School Board","378119","Mountsfield Public School","London",2,0,0,2,764
"2021-04-14","2021-04-15","Thames Valley District School Board","622346","New Sarum Public School","Central Elgin",6,0,0,6,765
"2021-04-14","2021-04-15","Thames Valley District School Board","403377","North Meadows Elementary School","Strathroy-Caradoc",1,0,0,1,766
"2021-04-14","2021-04-15","Thames Valley District School Board","930113","North Middlesex District High School","North Middlesex",0,1,0,1,767
"2021-04-14","2021-04-15","Thames Valley District School Board","411396","Northridge Public School","London",3,0,0,3,768
"2021-04-14","2021-04-15","Thames Valley District School Board","944939","Parkside Collegiate Institute","St. Thomas",0,1,0,1,769
"2021-04-14","2021-04-15","Thames Valley District School Board","557188","Roch Carrier French Immersion Public School","Woodstock",1,0,0,1,770
"2021-04-14","2021-04-15","Thames Valley District School Board","941743","Sir Frederick Banting Secondary School","London",2,0,0,2,771
"2021-04-14","2021-04-15","Thames Valley District School Board","942162","Sir Wilfrid Laurier Secondary School","London",2,0,0,2,772
"2021-04-14","2021-04-15","Thames Valley District School Board","524883","Southside Public School","Woodstock",2,0,0,2,773
"2021-04-14","2021-04-15","Thames Valley District School Board","131377","Winchester Street Public School","Woodstock",0,1,0,1,774
"2021-04-14","2021-04-15","Thames Valley District School Board","619000","Woodland Heights Public School","London",1,0,0,1,775
"2021-04-14","2021-04-15","Toronto Catholic District School Board","686247","All Saints Catholic School","Toronto",4,0,0,4,776
"2021-04-14","2021-04-15","Toronto Catholic District School Board","689360","Bishop Allen Academy Catholic Secondary School","Toronto",4,0,0,4,777
"2021-04-14","2021-04-15","Toronto Catholic District School Board","691798","Bishop Marrocco / Thomas Merton Catholic Secondary School","Toronto",4,0,0,4,778
"2021-04-14","2021-04-15","Toronto Catholic District School Board","694815","Blessed Pier Giorgio Frassati Catholic School","Toronto",1,0,0,1,779
"2021-04-14","2021-04-15","Toronto Catholic District School Board","690961","Brebeuf College Secondary","Toronto",1,0,0,1,780
"2021-04-14","2021-04-15","Toronto Catholic District School Board","694045","Canadian Martyrs Catholic School","Toronto",1,0,0,1,781
"2021-04-14","2021-04-15","Toronto Catholic District School Board","694550","Cardinal Carter Academy for the Arts","Toronto",1,0,0,1,782
"2021-04-14","2021-04-15","Toronto Catholic District School Board","695408","Cardinal Leger Catholic School","Toronto",0,1,0,1,783
"2021-04-14","2021-04-15","Toronto Catholic District School Board","695947","Chaminade College School","Toronto",4,0,0,4,784
"2021-04-14","2021-04-15","Toronto Catholic District School Board","703001","D'Arcy McGee Catholic School","Toronto",4,1,0,5,785
"2021-04-14","2021-04-15","Toronto Catholic District School Board","707589","Father Henry Carr Catholic Secondary School","Toronto",0,3,0,3,786
"2021-04-14","2021-04-15","Toronto Catholic District School Board","731951","Father John Redmond Catholic Secondary School","Toronto",1,0,0,1,787
"2021-04-14","2021-04-15","Toronto Catholic District School Board","715239","Holy Cross Catholic School","Toronto",1,0,0,1,788
"2021-04-14","2021-04-15","Toronto Catholic District School Board","717444","Holy Name Catholic School","Toronto",2,0,0,2,789
"2021-04-14","2021-04-15","Toronto Catholic District School Board","719528","Holy Rosary Catholic School","Toronto",2,1,0,3,790
"2021-04-14","2021-04-15","Toronto Catholic District School Board","720178","Holy Spirit Catholic School","Toronto",1,0,0,1,791
"2021-04-14","2021-04-15","Toronto Catholic District School Board","721603","Immaculate Conception Catholic School","Toronto",2,0,0,2,792
"2021-04-14","2021-04-15","Toronto Catholic District School Board","721999","Immaculate Heart of Mary Catholic School","Toronto",4,0,0,4,793
"2021-04-14","2021-04-15","Toronto Catholic District School Board","723576","James Culnan Catholic School","Toronto",4,2,0,6,794
"2021-04-14","2021-04-15","Toronto Catholic District School Board","728063","Loretto College School","Toronto",0,1,0,1,795
"2021-04-14","2021-04-15","Toronto Catholic District School Board","729019","Madonna Catholic Secondary School","Toronto",2,0,0,2,796
"2021-04-14","2021-04-15","Toronto Catholic District School Board","730653","Marshall McLuhan Catholic Secondary School","Toronto",6,0,0,6,797
"2021-04-14","2021-04-15","Toronto Catholic District School Board","731820","Michael Power/St Joseph High School","Toronto",1,1,0,2,798
"2021-04-14","2021-04-15","Toronto Catholic District School Board","733474","Monsignor Fraser College","Toronto",1,0,0,1,799
"2021-04-14","2021-04-15","Toronto Catholic District School Board","927830","Monsignor Fraser College (Norfinch)","Toronto",1,0,0,1,800
"2021-04-14","2021-04-15","Toronto Catholic District School Board","734080","Neil McNeil High School","Toronto",7,0,0,7,801
"2021-04-14","2021-04-15","Toronto Catholic District School Board","738115","Notre Dame Catholic High School","Toronto",2,0,0,2,802
"2021-04-14","2021-04-15","Toronto Catholic District School Board","744751","Our Lady of Guadalupe Catholic School","Toronto",1,0,0,1,803
"2021-04-14","2021-04-15","Toronto Catholic District School Board","747998","Our Lady of Perpetual Help Catholic School","Toronto",0,1,0,1,804
"2021-04-14","2021-04-15","Toronto Catholic District School Board","749559","Our Lady of Wisdom Catholic School","Toronto",3,0,0,3,805
"2021-04-14","2021-04-15","Toronto Catholic District School Board","751634","Precious Blood Catholic School","Toronto",2,1,0,3,806
"2021-04-14","2021-04-15","Toronto Catholic District School Board","756334","Sacred Heart Catholic School","Toronto",2,0,0,2,807
"2021-04-14","2021-04-15","Toronto Catholic District School Board","763772","Senator O’Connor College School","Toronto",4,0,0,4,808
"2021-04-14","2021-04-15","Toronto Catholic District School Board","765023","St. Agatha Catholic School","Toronto",1,0,0,1,809
"2021-04-14","2021-04-15","Toronto Catholic District School Board","767913","St. Alphonsus Catholic School","Toronto",2,0,0,2,810
"2021-04-14","2021-04-15","Toronto Catholic District School Board","768537","St Ambrose Catholic School","Toronto",0,1,0,1,811
"2021-04-14","2021-04-15","Toronto Catholic District School Board","768790","St Andrew Catholic School","Toronto",0,2,0,2,812
"2021-04-14","2021-04-15","Toronto Catholic District School Board","769525","St Angela Catholic School","Toronto",1,0,0,1,813
"2021-04-14","2021-04-15","Toronto Catholic District School Board","772437","St. Anselm Catholic School","Toronto",1,0,0,1,814
"2021-04-14","2021-04-15","Toronto Catholic District School Board","773735","St Anthony Catholic School","Toronto",4,0,0,4,815
"2021-04-14","2021-04-15","Toronto Catholic District School Board","785857","St. Antoine Daniel Catholic School","Toronto",0,1,0,1,816
"2021-04-14","2021-04-15","Toronto Catholic District School Board","775444","St. Augustine Catholic School","Toronto",3,0,0,3,817
"2021-04-14","2021-04-15","Toronto Catholic District School Board","776637","St Bartholomew Catholic School","Toronto",2,0,0,2,818
"2021-04-14","2021-04-15","Toronto Catholic District School Board","776360","St. Basil-the-Great College School","Toronto",2,0,0,2,819
"2021-04-14","2021-04-15","Toronto Catholic District School Board","778800","St. Bernard Catholic School","Toronto",1,1,0,2,820
"2021-04-14","2021-04-15","Toronto Catholic District School Board","780499","St. Boniface Catholic School","Toronto",3,0,0,3,821
"2021-04-14","2021-04-15","Toronto Catholic District School Board","780880","St Brigid Catholic School","Toronto",1,0,0,1,822
"2021-04-14","2021-04-15","Toronto Catholic District School Board","781797","St Cecilia Catholic School","Toronto",1,1,0,2,823
"2021-04-14","2021-04-15","Toronto Catholic District School Board","784389","St. Clare Catholic School","Toronto",1,0,0,1,824
"2021-04-14","2021-04-15","Toronto Catholic District School Board","787353","St Dorothy Catholic School","Toronto",0,2,0,2,825
"2021-04-14","2021-04-15","Toronto Catholic District School Board","787388","St Dunstan Catholic School","Toronto",3,0,0,3,826
"2021-04-14","2021-04-15","Toronto Catholic District School Board","787663","St Edmund Campion Catholic School","Toronto",1,0,0,1,827
"2021-04-14","2021-04-15","Toronto Catholic District School Board","788163","St. Edward Catholic School","Toronto",1,0,0,1,828
"2021-04-14","2021-04-15","Toronto Catholic District School Board","789690","St Eugene Catholic School","Toronto",1,1,0,2,829
"2021-04-14","2021-04-15","Toronto Catholic District School Board","791946","St Francis de Sales Catholic School","Toronto",1,0,0,1,830
"2021-04-14","2021-04-15","Toronto Catholic District School Board","792454","St. Francis Xavier Catholic School","Toronto",4,0,0,4,831
"2021-04-14","2021-04-15","Toronto Catholic District School Board","795968","St. Gregory Catholic School","Toronto",2,0,0,2,832
"2021-04-14","2021-04-15","Toronto Catholic District School Board","798215","St Ignatius of Loyola Catholic School","Toronto",2,0,0,2,833
"2021-04-14","2021-04-15","Toronto Catholic District School Board","798290","St. Isaac Jogues Catholic School","Toronto",2,0,0,2,834
"2021-04-14","2021-04-15","Toronto Catholic District School Board","799343","St James Catholic School","Toronto",2,0,0,2,835
"2021-04-14","2021-04-15","Toronto Catholic District School Board","800406","St Jean de Brebeuf Catholic School","Toronto",5,0,0,5,836
"2021-04-14","2021-04-15","Toronto Catholic District School Board","723428","St. Joan of Arc Catholic Academy","Toronto",2,0,0,2,837
"2021-04-14","2021-04-15","Toronto Catholic District School Board","802336","St. John Catholic School","Toronto",4,0,0,4,838
"2021-04-14","2021-04-15","Toronto Catholic District School Board","694193","St. John Henry Newman Catholic High School","Toronto",2,0,0,2,839
"2021-04-14","2021-04-15","Toronto Catholic District School Board","802468","St. John the Evangelist Catholic School","Toronto",1,0,0,1,840
"2021-04-14","2021-04-15","Toronto Catholic District School Board","724122","St. John XXlll Catholic School","Toronto",2,0,0,2,841
"2021-04-14","2021-04-15","Toronto Catholic District School Board","816370","St. Jude Catholic School","Toronto",6,1,0,7,842
